uf	pred	sf
jollAr	joller	jollɑr
kullɑnmAA	kullɑnmee	kullɑnmɑɑ
kɑrʃɯlɑmA	kɑrʃɯlɑme	kɑrʃɯlɑmɑ
fɑbrikɑH	fɑbrikɑi	fɑbrikɑɯ
jyksekokulH	jyksekokuli	jyksekokulu
gørHnʤA	gørinʤe	gørynʤe
hɑksHz	hɑksiz	hɑksɯz
ruhsɑtH	ruhsɑti	ruhsɑtɯ
jɑpɯlArHn	jɑpɯlerin	jɑpɯlɑrɯn
ʧɯkmA	ʧɯkme	ʧɯkmɑ
ɑrkɑdɑʃlArm	ɑrkɑdɑʃlerm	ɑrkɑdɑʃlɑrm
tɯklAArAk	tɯkleerek	tɯklɑɑrɑk
tɑrzH	tɑrzi	tɑrzɯ
tuʃH	tuʃi	tuʃu
hɑrʤɑmA	hɑrʤɑme	hɑrʤɑmɑ
ortɑmlArDA	ortɑmlerde	ortɑmlɑrdɑ
plɑnlArH	plɑnleri	plɑnlɑrɯ
sonsHz	sonsiz	sonsuz
vɑrolAn	vɑrolen	vɑrolɑn
jɑpɯDA	jɑpɯde	jɑpɯdɑ
jɑpmADA	jɑpmede	jɑpmɑtɑ
jɑtɯrɯmlArH	jɑtɯrɯmleri	jɑtɯrɯmlɑrɯ
olmAmA	olmeme	olmɑmɑ
sɑnɑtH	sɑnɑti	sɑnɑtɯ
jɑrɑrlAnmA	jɑrɑrlenme	jɑrɑrlɑnmɑ
zɑmɑnHn	zɑmɑnin	zɑmɑnɯn
fɯrsɑtH	fɯrsɑti	fɯrsɑtɯ
bilgisɑjɑrHn	bilgisɑjɑrin	bilgisɑjɑrɯn
soɰutmA	soɰutme	soɰutmɑ
suDA	sude	sudɑ
burɑH	burɑi	burɑɯ
kɑvrɑmlAr	kɑvrɑmler	kɑvrɑmlɑr
kɑvrɑmlArH	kɑvrɑmleri	kɑvrɑmlɑrɯ
fɑrklHlHklAr	fɑrklilikler	fɑrklɯlɯklɑr
orgɑnlArH	orgɑnleri	orgɑnlɑrɯ
jɑnmA	jɑnme	jɑnmɑ
tutulmɑH	tutulmɑi	tutulmɑɯ
bilgisɑjɑrlAr	bilgisɑjɑrler	bilgisɑjɑrlɑr
bulmA	bulme	bulmɑ
hɑzɯrlAr	hɑzɯrler	hɑzɯrlɑr
jɑzmA	jɑzme	jɑzmɑ
bɑʃDAn	bɑʃten	bɑʃtɑn
konumH	konumi	konumu
uzmɑnlAr	uzmɑnler	uzmɑnlɑr
jɑpmAnHz	jɑpmeniz	jɑpmɑnɯz
bɑʃlH	bɑʃli	bɑʃlɯ
odɑlAr	odɑler	odɑlɑr
hɑzɯrlAmA	hɑzɯrleme	hɑzɯrlɑmɑ
mɑllArHn	mɑllerin	mɑllɑrɯn
jɑklɑʃɯmH	jɑklɑʃɯmi	jɑklɑʃɯmɯ
doɰumlH	doɰumli	doɰumlu
noktɑlArH	noktɑleri	noktɑlɑrɯ
okullArDA	okullerde	okullɑrdɑ
dɑvrɑnHʃlArH	dɑvrɑniʃleri	dɑvrɑnɯʃlɑrɯ
dujgusAl	dujgusel	dujgusɑl
sɯnɯrH	sɯnɯri	sɯnɯrɯ
ujgulɑmɑHn	ujgulɑmɑin	ujgulɑmɑɯn
ʧoʤuklHk	ʧoʤuklik	ʧoʤukluk
dosjɑH	dosjɑi	dosjɑɯ
sɑjfɑlArH	sɑjfɑleri	sɑjfɑlɑrɯ
jɑtAn	jɑten	jɑtɑn
ʃɑrtlArDA	ʃɑrtlerde	ʃɑrtlɑrdɑ
jolHn	jolin	jolun
ʃɑnsH	ʃɑnsi	ʃɑnsɯ
fotoɰrɑflAr	fotoɰrɑfler	fotoɰrɑflɑr
ɑʃAn	ɑʃen	ɑʃɑn
dolɑrlHk	dolɑrlik	dolɑrlɯk
fɑzlɑH	fɑzlɑi	fɑzlɑɯ
ʧɯkHp	ʧɯkip	ʧɯkɯp
ɑlɑnlArHn	ɑlɑnlerin	ɑlɑnlɑrɯn
ortɑlɑmɑH	ortɑlɑmɑi	ortɑlɑmɑɯ
bɑkɯmH	bɑkɯmi	bɑkɯmɯ
kɑlmAH	kɑlmei	kɑlmɑɯ
numɑrɑlArH	numɑrɑleri	numɑrɑlɑrɯ
olmAHHn	olmeiin	olmɑɯɯn
kɑrɑrlH	kɑrɑrli	kɑrɑrlɯ
fotoɰrɑflArH	fotoɰrɑfleri	fotoɰrɑflɑrɯ
bølymHn	bølymin	bølymyn
orɑnHHn	orɑniin	orɑnɯɯn
toplɑntɯlAr	toplɑntɯler	toplɑntɯlɑr
ɑjɑrlArH	ɑjɑrleri	ɑjɑrlɑrɯ
pɑrɑsAl	pɑrɑsel	pɑrɑsɑl
sɑtHʃA	sɑtiʃe	sɑtɯʃɑ
ɑlɯmH	ɑlɯmi	ɑlɯmɯ
tɑnɯmlAnAn	tɑnɯmlenen	tɑnɯmlɑnɑn
tɑnɯtɯmH	tɑnɯtɯmi	tɑnɯtɯmɯ
jykH	jyki	jyky
bɑʃvuruDA	bɑʃvurude	bɑʃvurudɑ
kɑnɑlH	kɑnɑli	kɑnɑlɯ
kɑjnɑklH	kɑjnɑkli	kɑjnɑklɯ
okullAr	okuller	okullɑr
tɑbloH	tɑbloi	tɑblou
ulɑʃAn	ulɑʃen	ulɑʃɑn
jɯllArA	jɯllere	jɯllɑrɑ
progrɑmlArHn	progrɑmlerin	progrɑmlɑrɯn
uzmɑnlArH	uzmɑnleri	uzmɑnlɑrɯ
ɑrɑnAn	ɑrɑnen	ɑrɑnɑn
tɑrɑflH	tɑrɑfli	tɑrɑflɯ
orgɑnizɑsjonH	orgɑnizɑsjoni	orgɑnizɑsjonu
tɑmɑmlAAn	tɑmɑmleen	tɑmɑmlɑɑn
bølymHHn	bølymiin	bølymyyn
firmɑlArA	firmɑlere	firmɑlɑrɑ
pijɑsɑH	pijɑsɑi	pijɑsɑɯ
hɑvɑDA	hɑvɑde	hɑvɑdɑ
bɑʃvurulAr	bɑʃvuruler	bɑʃvurulɑr
kɑdɯnlArDA	kɑdɯnlerde	kɑdɯnlɑrdɑ
rɑporHn	rɑporin	rɑporun
tytynHn	tytynin	tytynyn
bɑɰlAr	bɑɰler	bɑɰlɑr
sɯkʧA	sɯkʧe	sɯkʧɑ
sɑnɑtlAr	sɑnɑtler	sɑnɑtlɑr
zɑmɑnlH	zɑmɑnli	zɑmɑnlɯ
plɑnlH	plɑnli	plɑnlɯ
jɑzɑrlAr	jɑzɑrler	jɑzɑrlɑr
ʧɯkArAk	ʧɯkerek	ʧɯkɑrɑk
ɑjdɯnlɑtmA	ɑjdɯnlɑtme	ɑjdɯnlɑtmɑ
firmɑlArH	firmɑleri	firmɑlɑrɯ
kullAnHʤHA	kulleniʤie	kullɑnɯʤɯɑ
pɑzɑrH	pɑzɑri	pɑzɑrɯ
pɑrɑH	pɑrɑi	pɑrɑɯ
jyklH	jykli	jykly
bɑʃlɑmADAn	bɑʃlɑmeden	bɑʃlɑmɑdɑn
ɑlɯnHp	ɑlɯnip	ɑlɯnɯp
dosjɑlAr	dosjɑler	dosjɑlɑr
tɑbloDA	tɑblode	tɑblodɑ
dolɑjlH	dolɑjli	dolɑjlɯ
jɑrɑtAn	jɑrɑten	jɑrɑtɑn
bɑɰlɑntɯlH	bɑɰlɑntɯli	bɑɰlɑntɯlɯ
bulunmADA	bulunmede	bulunmɑtɑ
hukukHn	hukukin	hukukun
nyfusHn	nyfusin	nyfusun
kɑplH	kɑpli	kɑplɯ
nolH	noli	nolu
oturmA	oturme	oturmɑ
sɑklH	sɑkli	sɑklɯ
tɑmɑmlɑnmAH	tɑmɑmlɑnmei	tɑmɑmlɑnmɑɯ
ʧoklH	ʧokli	ʧoklu
noktɑlAr	noktɑler	noktɑlɑr
kɑmpɑnjɑH	kɑmpɑnjɑi	kɑmpɑnjɑɯ
plɑnlAnAn	plɑnlenen	plɑnlɑnɑn
tɑʃH	tɑʃi	tɑʃɯ
jɑjɯmlAnAn	jɑjɯmlenen	jɑjɯmlɑnɑn
ɑlmADAn	ɑlmeden	ɑlmɑdɑn
ɑjA	ɑje	ɑjɑ
hɑtlArH	hɑtleri	hɑtlɑrɯ
koʃulH	koʃuli	koʃulu
kurullArH	kurulleri	kurullɑrɯ
kurumlArA	kurumlere	kurumlɑrɑ
ortɑmA	ortɑme	ortɑmɑ
sytH	syti	syty
bɑʃkɑnlArH	bɑʃkɑnleri	bɑʃkɑnlɑrɯ
bɑʃlɑmA	bɑʃlɑme	bɑʃlɑmɑ
okullArH	okulleri	okullɑrɯ
olAnH	oleni	olɑnɯ
duruʃmɑDA	duruʃmɑde	duruʃmɑdɑ
kojmA	kojme	kojmɑ
ɑjdɯnlHk	ɑjdɯnlik	ɑjdɯnlɯk
bojutlArH	bojutleri	bojutlɑrɯ
politikɑlAr	politikɑler	politikɑlɑr
jɑzɯDA	jɑzɯde	jɑzɯdɑ
ɑdɑmlArH	ɑdɑmleri	ɑdɑmlɑrɯ
kitɑpDA	kitɑpte	kitɑptɑ
bulgulArH	bulguleri	bulgulɑrɯ
kɑzɑnmA	kɑzɑnme	kɑzɑnmɑ
toplɑmH	toplɑmi	toplɑmɯ
ɑnlɑtmA	ɑnlɑtme	ɑnlɑtmɑ
hɑstɑlɯklArHn	hɑstɑlɯklerin	hɑstɑlɯklɑrɯn
jɑrɑrlAnmA	jɑrɑrlenme	jɑrɑrlɑnmɑ
bɑɰɯmsɯzlHk	bɑɰɯmsɯzlik	bɑɰɯmsɯzlɯk
stɑndɑrtlArA	stɑndɑrtlere	stɑndɑrtlɑrɑ
ɑrɑpʧA	ɑrɑpʧe	ɑrɑpʧɑ
bɑnkɑlArHn	bɑnkɑlerin	bɑnkɑlɑrɯn
doɰrultuDA	doɰrultude	doɰrultudɑ
gøzH	gøzi	gøzy
køjHn	køjin	køjyn
kɑnɑmA	kɑnɑme	kɑnɑmɑ
ʧɯkɑrmA	ʧɯkɑrme	ʧɯkɑrmɑ
ɑkHʃH	ɑkiʃi	ɑkɯʃɯ
ɑlmAH	ɑlmei	ɑlmɑɯ
sorunlArA	sorunlere	sorunlɑrɑ
sojɑdH	sojɑdi	sojɑdɯ
memurlArH	memurleri	memurlɑrɯ
sulArH	suleri	sulɑrɯ
fotoɰrɑfH	fotoɰrɑfi	fotoɰrɑfɯ
stɑndɑrtlAr	stɑndɑrtler	stɑndɑrtlɑr
kɑrɑrHHn	kɑrɑriin	kɑrɑrɯɯn
ujgulɑmɑlArHn	ujgulɑmɑlerin	ujgulɑmɑlɑrɯn
byroH	byroi	byrou
dɑvɑHn	dɑvɑin	dɑvɑɯn
kolɑjlHk	kolɑjlik	kolɑjlɯk
ɑtɯlAn	ɑtɯlen	ɑtɯlɑn
kɑbulH	kɑbuli	kɑbuly
kurulmHz	kurulmiz	kurulmuz
ʃɑrtlArA	ʃɑrtlere	ʃɑrtlɑrɑ
ɑlɑnlArHHn	ɑlɑnleriin	ɑlɑnlɑrɯɯn
komutɑnH	komutɑni	komutɑnɯ
fuɑrH	fuɑri	fuɑrɯ
sɯrɑDAn	sɯrɑden	sɯrɑdɑn
sɑhɑH	sɑhɑi	sɑhɑɯ
ɑrɑʧlArHn	ɑrɑʧlerin	ɑrɑʧlɑrɯn
bɑkmA	bɑkme	bɑkmɑ
kurumlArHHn	kurumleriin	kurumlɑrɯɯn
mesɑʒlAr	mesɑʒler	mesɑʒlɑr
bɑnkɑHn	bɑnkɑin	bɑnkɑɯn
kullɑnɯmHHn	kullɑnɯmiin	kullɑnɯmɯɯn
ɑʧɯklɑmAH	ɑʧɯklɑmei	ɑʧɯklɑmɑɯ
konuʃAn	konuʃen	konuʃɑn
kɑjɯtlAr	kɑjɯtler	kɑjɯtlɑr
gølH	gøli	gøly
gørynymH	gørynymi	gørynymy
ilɑʧlArHn	ilɑʧlerin	ilɑʧlɑrɯn
kurAn	kuren	kurɑn
tɑsɑrrufH	tɑsɑrrufi	tɑsɑrrufu
bɑʃlɑmAH	bɑʃlɑmei	bɑʃlɑmɑɯ
dynjɑHHn	dynjɑiin	dynjɑɯɯn
pɑrɑH	pɑrɑi	pɑrɑɯ
toplɑnmAH	toplɑnmei	toplɑnmɑɯ
binɑlAr	binɑler	binɑlɑr
dɑkikɑDA	dɑkikɑde	dɑkikɑdɑ
kɑrHn	kɑrin	kɑrɯn
toplɑntɯlArH	toplɑntɯleri	toplɑntɯlɑrɯ
dɑnɯʃmɑnH	dɑnɯʃmɑni	dɑnɯʃmɑnɯ
jɑsɑlAr	jɑsɑler	jɑsɑlɑr
ʧɯkHʃH	ʧɯkiʃi	ʧɯkɯʃɯ
ɑʧɯklɑmAlAr	ɑʧɯklɑmeler	ɑʧɯklɑmɑlɑr
ɑrɑDAn	ɑrɑden	ɑrɑdɑn
kursH	kursi	kursu
mɑkinɑlArH	mɑkinɑleri	mɑkinɑlɑrɯ
dɑvɑH	dɑvɑi	dɑvɑɯ
sɯnɯfDA	sɯnɯfte	sɯnɯftɑ
kɑdroH	kɑdroi	kɑdrou
kurumHHn	kurumiin	kurumuun
oturAn	oturen	oturɑn
tɑnɯmA	tɑnɯme	tɑnɯmɑ
topDAn	topten	toptɑn
ujgulɑmA	ujgulɑme	ujgulɑmɑ
olmAHp	olmeip	olmɑɯp
onɑjlH	onɑjli	onɑjlɯ
jɑzɯlɯmlArH	jɑzɯlɯmleri	jɑzɯlɯmlɑrɯ
oluʃmAH	oluʃmei	oluʃmɑɯ
sulAr	suler	sulɑr
jɑzAn	jɑzen	jɑzɑn
bɑʃkɑnHHn	bɑʃkɑniin	bɑʃkɑnɯɯn
elemɑnlArHHn	elemɑnleriin	elemɑnlɑrɯɯn
kontrollH	kontrolli	kontrolly
miktɑrHHn	miktɑriin	miktɑrɯɯn
ynvɑnH	ynvɑni	ynvɑnɯ
konulArA	konulere	konulɑrɑ
jɑpmADAn	jɑpmeden	jɑpmɑdɑn
dosjɑHn	dosjɑin	dosjɑɯn
jɯllArDAn	jɯllerden	jɯllɑrdɑn
bilgisɑjɑrDA	bilgisɑjɑrde	bilgisɑjɑrdɑ
elemɑnlAr	elemɑnler	elemɑnlɑr
olAbilmA	olebilme	olɑbilme
sɑɰlɑArAk	sɑɰlɑɑrek	sɑɰlɑɑrɑk
vɑkɯflAr	vɑkɯfler	vɑkɯflɑr
ɑltDA	ɑltte	ɑlttɑ
sigɑrɑH	sigɑrɑi	sigɑrɑɯ
ʧoʤuklArHHn	ʧoʤukleriin	ʧoʤuklɑrɯɯn
bɑʃkɑnHn	bɑʃkɑnin	bɑʃkɑnɯn
motorlH	motorli	motorlu
jɑʃDA	jɑʃte	jɑʃtɑ
bɑɰlɑntɯlArH	bɑɰlɑntɯleri	bɑɰlɑntɯlɑrɯ
bɑkArAk	bɑkerek	bɑkɑrɑk
pɑjlɑʃmA	pɑjlɑʃme	pɑjlɑʃmɑ
rɑkɑmlAr	rɑkɑmler	rɑkɑmlɑr
sorunlArHHn	sorunleriin	sorunlɑrɯɯn
pɑrɑHn	pɑrɑin	pɑrɑɯn
ɑrɑʃtɯrmAH	ɑrɑʃtɯrmei	ɑrɑʃtɯrmɑɯ
ekrɑnH	ekrɑni	ekrɑnɯ
komisjonHn	komisjonin	komisjonun
olɑjA	olɑje	olɑjɑ
dujAn	dujen	dujɑn
notlArH	notleri	notlɑrɯ
sɯrɑH	sɯrɑi	sɯrɑɯ
hɑftɑH	hɑftɑi	hɑftɑɯ
olmAnHz	olmeniz	olmɑnɯz
sɯnɑvlArH	sɯnɑvleri	sɯnɑvlɑrɯ
dɑvɑDA	dɑvɑde	dɑvɑdɑ
kɑtkɯlArH	kɑtkɯleri	kɑtkɯlɑrɯ
modylH	modyli	modyly
ujgulɑmɑlArDA	ujgulɑmɑlerde	ujgulɑmɑlɑrdɑ
tɑrɑfHn	tɑrɑfin	tɑrɑfɯn
tɑrzDA	tɑrzde	tɑrzdɑ
jɑrɯʃmɑH	jɑrɯʃmɑi	jɑrɯʃmɑɯ
rɑporA	rɑpore	rɑporɑ
sɑnɑtlArH	sɑnɑtleri	sɑnɑtlɑrɯ
bɑbɑHHn	bɑbɑiin	bɑbɑɯɯn
binɑlArHn	binɑlerin	binɑlɑrɯn
kollArH	kolleri	kollɑrɯ
miktɑrlArH	miktɑrleri	miktɑrlɑrɯ
sendromH	sendromi	sendromu
unsurH	unsuri	unsuru
dɯʃA	dɯʃe	dɯʃɑ
durumHHn	durumiin	durumuun
tɑrtɯʃmAlAr	tɑrtɯʃmeler	tɑrtɯʃmɑlɑr
teminɑtH	teminɑti	teminɑtɯ
ʧɑbɑlArH	ʧɑbɑleri	ʧɑbɑlɑrɯ
sɯnɑvlAr	sɯnɑvler	sɯnɑvlɑr
sɑtAn	sɑten	sɑtɑn
ɑdɑjHn	ɑdɑjin	ɑdɑjɯn
ɑlmADA	ɑlmede	ɑlmɑtɑ
plɑtformH	plɑtformi	plɑtformu
bilgisɑjɑrH	bilgisɑjɑri	bilgisɑjɑrɯ
burɑlArDA	burɑlerde	burɑlɑrdɑ
ʤezɑlArH	ʤezɑleri	ʤezɑlɑrɯ
hɑtɑlH	hɑtɑli	hɑtɑlɯ
mɑkinɑH	mɑkinɑi	mɑkinɑɯ
sorumlHlHklArH	sorumlilikleri	sorumluluklɑrɯ
tɑnɯmlArH	tɑnɯmleri	tɑnɯmlɑrɯ
ɑrtArAk	ɑrterek	ɑrtɑrɑk
dɯʃɑrɯDA	dɯʃɑrɯde	dɯʃɑrɯdɑ
olDHkDAn	oldikten	olduktɑn
konumA	konume	konumɑ
ojunlAr	ojunler	ojunlɑr
jɑrdɯmʤɯlArH	jɑrdɯmʤɯleri	jɑrdɯmʤɯlɑrɯ
ɑlɑnHHn	ɑlɑniin	ɑlɑnɯɯn
ɑvɑntɑʒH	ɑvɑntɑʒi	ɑvɑntɑʒɯ
bɑʃlɑmA	bɑʃlɑme	bɑʃlɑmɑ
bɑsɯnDA	bɑsɯnde	bɑsɯndɑ
ekrɑnHn	ekrɑnin	ekrɑnɯn
sɑɰA	sɑɰe	sɑɰɑ
ʧɑɰH	ʧɑɰi	ʧɑɰɯ
ɑjHHn	ɑjiin	ɑjɯɯn
bojutDA	bojutte	bojuttɑ
toplɑnArAk	toplɑnerek	toplɑnɑrɑk
jɑrɑrlAnArAk	jɑrɑrlenerek	jɑrɑrlɑnɑrɑk
bɑjɯndɯrlHk	bɑjɯndɯrlik	bɑjɯndɯrlɯk
ʧɯkmA	ʧɯkme	ʧɯkmɑ
ørgytHn	ørgytin	ørgytyn
ɑʧɯklHk	ɑʧɯklik	ɑʧɯklɯk
ɑktɑrmA	ɑktɑrme	ɑktɑrmɑ
dolɑrA	dolɑre	dolɑrɑ
fotoɰrɑfHn	fotoɰrɑfin	fotoɰrɑfɯn
ruhsAl	ruhsel	ruhsɑl
tɑrɑflArHn	tɑrɑflerin	tɑrɑflɑrɯn
tuʃA	tuʃe	tuʃɑ
mensuplArH	mensupleri	mensuplɑrɯ
sorulArA	sorulere	sorulɑrɑ
ulɑʃmAH	ulɑʃmei	ulɑʃmɑɯ
ɑmɑʧlAAn	ɑmɑʧleen	ɑmɑʧlɑɑn
sɑɰlɑmA	sɑɰlɑme	sɑɰlɑmɑ
firmɑmHz	firmɑmiz	firmɑmɯz
kurArAk	kurerek	kurɑrɑk
sɑjfɑlAr	sɑjfɑler	sɑjfɑlɑr
tutArAk	tuterek	tutɑrɑk
jɑrɑrH	jɑrɑri	jɑrɑrɯ
fonksijonlAr	fonksijonler	fonksijonlɑr
jɑprɑklArH	jɑprɑkleri	jɑprɑklɑrɯ
ɑtAn	ɑten	ɑtɑn
kɑrʃɯnHzA	kɑrʃɯnize	kɑrʃɯnɯzɑ
hɑklArHn	hɑklerin	hɑklɑrɯn
sɑjfɑHn	sɑjfɑin	sɑjfɑɯn
sigortɑlHHn	sigortɑliin	sigortɑlɯɯn
suʧH	suʧi	suʧu
ɑrɑʃtɯrmAA	ɑrɑʃtɯrmee	ɑrɑʃtɯrmɑɑ
bulAn	bulen	bulɑn
dɑvrɑnHʃH	dɑvrɑniʃi	dɑvrɑnɯʃɯ
konferɑnsH	konferɑnsi	konferɑnsɯ
krɑlH	krɑli	krɑlɯ
sulH	suli	sulu
bɯrɑkmA	bɯrɑkme	bɯrɑkmɑ
ʤezɑlAr	ʤezɑler	ʤezɑlɑr
mɑllArH	mɑlleri	mɑllɑrɯ
olɑjDA	olɑjde	olɑjdɑ
ɑdɯmlAr	ɑdɯmler	ɑdɯmlɑr
ɑkAn	ɑken	ɑkɑn
dɑllArH	dɑlleri	dɑllɑrɯ
kɑrɑrlArHn	kɑrɑrlerin	kɑrɑrlɑrɯn
orgɑnH	orgɑni	orgɑnɯ
ojunHn	ojunin	ojunun
sɯnɑvDA	sɯnɑvde	sɯnɑvdɑ
sorunHHn	soruniin	sorunuun
topH	topi	topu
ujgulɑmɑlArHHn	ujgulɑmɑleriin	ujgulɑmɑlɑrɯɯn
jɑɰlH	jɑɰli	jɑɰlɯ
ɑkHʃ	ɑkiʃ	ɑkɯʃ
bɑɰlɑntɯlAr	bɑɰlɑntɯler	bɑɰlɑntɯlɑr
hɑlkmHzHn	hɑlkmizin	hɑlkmɯzɯn
mɑrkɑH	mɑrkɑi	mɑrkɑɯ
ɑʧArAk	ɑʧerek	ɑʧɑrɑk
ɑlmAlArH	ɑlmeleri	ɑlmɑlɑrɯ
ɑrkɑdɑʃH	ɑrkɑdɑʃi	ɑrkɑdɑʃɯ
hesɑplAr	hesɑpler	hesɑplɑr
miktɑrlArDA	miktɑrlerde	miktɑrlɑrdɑ
puɑnH	puɑni	puɑnɯ
jɯkɑmA	jɯkɑme	jɯkɑmɑ
okullArHn	okullerin	okullɑrɯn
jɑzHp	jɑzip	jɑzɯp
fɯkrɑH	fɯkrɑi	fɯkrɑɯ
hɑritɑH	hɑritɑi	hɑritɑɯ
ɑtɯklArHn	ɑtɯklerin	ɑtɯklɑrɯn
divɑnH	divɑni	divɑnɯ
federɑsjonH	federɑsjoni	federɑsjonu
olɑnɑklAr	olɑnɑkler	olɑnɑklɑr
protokolH	protokoli	protokoly
rɑhɑtʧA	rɑhɑtʧe	rɑhɑtʧɑ
tutmA	tutme	tutmɑ
bɑzlH	bɑzli	bɑzlɯ
dɑɰɯtɯmH	dɑɰɯtɯmi	dɑɰɯtɯmɯ
gørHp	gørip	gøryp
hɑvuzH	hɑvuzi	hɑvuzu
hukukA	hukuke	hukukɑ
kɑnɑllArH	kɑnɑlleri	kɑnɑllɑrɯ
olHʃH	oliʃi	oluʃu
sorulArHn	sorulerin	sorulɑrɯn
ɑrkɑdɑʃlArmHz	ɑrkɑdɑʃlermiz	ɑrkɑdɑʃlɑrmɯz
olAbilmAH	olebilmei	olɑbilmei
opsijonH	opsijoni	opsijonu
jɑpmAlArH	jɑpmeleri	jɑpmɑlɑrɯ
ɯsɯtmA	ɯsɯtme	ɯsɯtmɑ
bɑʃlɑHp	bɑʃlɑip	bɑʃlɑɯp
kɯʃHn	kɯʃin	kɯʃɯn
kɯsɯtlH	kɯsɯtli	kɯsɯtlɯ
kɑnlH	kɑnli	kɑnlɯ
ʧɑlɯʃɑnlArHHn	ʧɑlɯʃɑnleriin	ʧɑlɯʃɑnlɑrɯɯn
dønHp	dønip	dønyp
sɑhɑDA	sɑhɑde	sɑhɑdɑ
ujgulɑmɑlArA	ujgulɑmɑlere	ujgulɑmɑlɑrɑ
jɑzɑrH	jɑzɑri	jɑzɑrɯ
ɑvɑntɑʒlArH	ɑvɑntɑʒleri	ɑvɑntɑʒlɑrɯ
bɑsɯlH	bɑsɯli	bɑsɯlɯ
hɑftɑHn	hɑftɑin	hɑftɑɯn
kurulDA	kurulde	kuruldɑ
ɑʧɯklAnAn	ɑʧɯklenen	ɑʧɯklɑnɑn
hɑvɑHn	hɑvɑin	hɑvɑɯn
nyfusHHn	nyfusiin	nyfusuun
ɑrɑʃtɯrmɑʤɯlAr	ɑrɑʃtɯrmɑʤɯler	ɑrɑʃtɯrmɑʤɯlɑr
formlArH	formleri	formlɑrɯ
kɯlAn	kɯlen	kɯlɑn
sɑnɑtDA	sɑnɑtte	sɑnɑttɑ
toprɑklArH	toprɑkleri	toprɑklɑrɯ
jɑpAbilmA	jɑpebilme	jɑpɑbilme
ujmA	ujme	ujmɑ
vermADA	vermede	vermete
jɑzArAk	jɑzerek	jɑzɑrɑk
durumDAn	durumden	durumdɑn
solA	sole	solɑ
tɑnɯmlAnmAH	tɑnɯmlenmei	tɑnɯmlɑnmɑɯ
vɑtɑndɑʃlArHn	vɑtɑndɑʃlerin	vɑtɑndɑʃlɑrɯn
ʧɯkɑrAn	ʧɯkɑren	ʧɯkɑrɑn
ɑdɑmHn	ɑdɑmin	ɑdɑmɯn
kurumlArDA	kurumlerde	kurumlɑrdɑ
pɑrkH	pɑrki	pɑrkɯ
jykymlH	jykymli	jykymly
ɑlDHkDAn	ɑldikten	ɑldɯktɑn
hɑjɑtHHn	hɑjɑtiin	hɑjɑtɯɯn
hɑzɯrlAAn	hɑzɯrleen	hɑzɯrlɑɑn
kɑrʃɯlɑAʤAk	kɑrʃɯlɑeʤek	kɑrʃɯlɑɑʤɑk
jɑtɯrɯmlArHn	jɑtɯrɯmlerin	jɑtɯrɯmlɑrɯn
jɑzɯlɯmlAr	jɑzɯlɯmler	jɑzɯlɯmlɑr
zorlHk	zorlik	zorluk
ɑdɑjH	ɑdɑji	ɑdɑjɯ
bɯrɑkHp	bɯrɑkip	bɯrɑkɯp
bɑʃvurmA	bɑʃvurme	bɑʃvurmɑ
kɑrʃɯtH	kɑrʃɯti	kɑrʃɯtɯ
uzɑkDA	uzɑkte	uzɑktɑ
ɑnlAr	ɑnler	ɑnlɑr
inʃɑɑtH	inʃɑɑti	inʃɑɑtɯ
kɑtɯlArAk	kɑtɯlerek	kɑtɯlɑrɑk
kullɑnDHklArH	kullɑndikleri	kullɑndɯklɑrɯ
sɑnɑtsAl	sɑnɑtsel	sɑnɑtsɑl
doɰrusAl	doɰrusel	doɰrusɑl
gruplArHn	gruplerin	gruplɑrɯn
odɑDA	odɑde	odɑdɑ
orɑnlArDA	orɑnlerde	orɑnlɑrdɑ
bɑtɯlH	bɑtɯli	bɑtɯlɯ
hesɑplAnAn	hesɑplenen	hesɑplɑnɑn
unsurlArH	unsurleri	unsurlɑrɯ
joksullHk	joksullik	joksulluk
ɑɰlArH	ɑɰleri	ɑɰlɑrɯ
bɑʃlɯklArH	bɑʃlɯkleri	bɑʃlɯklɑrɯ
ʤihɑzlArHn	ʤihɑzlerin	ʤihɑzlɑrɯn
kɯsɯmDA	kɯsɯmde	kɯsɯmdɑ
koordinɑsjonH	koordinɑsjoni	koordinɑsjonu
tɑʃɯnmAH	tɑʃɯnmei	tɑʃɯnmɑɯ
dostH	dosti	dostu
fɑktørH	fɑktøri	fɑktøry
zɑrɑrH	zɑrɑri	zɑrɑrɯ
bojɑmA	bojɑme	bojɑmɑ
dyʃHʃ	dyʃiʃ	dyʃyʃ
ʧɑɰHn	ʧɑɰin	ʧɑɰɯn
ʧokDAn	ʧokten	ʧoktɑn
ɑrɑArAk	ɑrɑɑrek	ɑrɑɑrɑk
mezunlArH	mezunleri	mezunlɑrɯ
mimɑrlAr	mimɑrler	mimɑrlɑr
ruhH	ruhi	ruhu
temɑsA	temɑse	temɑsɑ
vɑtɑndɑʃH	vɑtɑndɑʃi	vɑtɑndɑʃɯ
jɑnɯtH	jɑnɯti	jɑnɯtɯ
jɑrɑtmA	jɑrɑtme	jɑrɑtmɑ
ɑjrɯlmɑH	ɑjrɯlmɑi	ɑjrɯlmɑɯ
hɑvɑH	hɑvɑi	hɑvɑɯ
operɑsjonH	operɑsjoni	operɑsjonu
tɑnɯmA	tɑnɯme	tɑnɯmɑ
