uf	pred	sf
deɰiʃkenlArHn	deɰiʃkenlɑrɯn	deɰiʃkenlerin
deɰinAn	deɰinɑn	deɰinen
dolmɑDAn	dolmɑden	dolmɑdɑn
ellArA	ellɑrɑ	ellere
engellArHn	engellɑrɯn	engellerin
etkenlArHn	etkenlɑrɯn	etkenlerin
etmADA	etmɑdɑ	etmede
etmAHHn	etmɑɯɯn	etmeiin
ejlemlArHHn	ejlemlɑrɯɯn	ejlemleriin
geliʃimlArH	geliʃimlɑrɯ	geliʃimleri
geniʃlAmAH	geniʃlɑmɑɯ	geniʃlemei
ithɑlH	ithɑlɯ	ithɑli
kɑrtA	kɑrte	kɑrtɑ
kɑjmɑkɑmlHk	kɑjmɑkɑmlik	kɑjmɑkɑmlɯk
kentlArA	kentlɑrɑ	kentlere
kimlArA	kimlɑrɑ	kimlere
kokAn	koken	kokɑn
koordinɑtlArH	koordinɑtleri	koordinɑtlɑrɯ
kulyplAr	kulyplɑr	kulypler
kuruluʃDAn	kuruluʃden	kuruluʃtɑn
kurummHz	kurummiz	kurummuz
lɑborɑtuvɑrlArH	lɑborɑtuvɑrleri	lɑborɑtuvɑrlɑrɯ
liflArHn	liflɑrɯn	liflerin
odɑmHzHn	odɑmizin	odɑmɯzɯn
pɑrkHn	pɑrkin	pɑrkɯn
sɯnɑvlArHHn	sɯnɑvleriin	sɯnɑvlɑrɯɯn
søzʤyklArHn	søzʤyklɑrɯn	søzʤyklerin
servislArA	servislɑrɑ	servislere
silɑhsHzlAnmA	silɑhsizlɑnmɑ	silɑhsɯzlɑnmɑ
skorH	skori	skoru
sonuʧsHz	sonuʧsiz	sonuʧsuz
suʧlArDAn	suʧlɑrden	suʧlɑrdɑn
telefonnHz	telefonnɯz	telefonnuz
unsurlArHHn	unsurleriin	unsurlɑrɯɯn
jɑnɯtlArH	jɑnɯtleri	jɑnɯtlɑrɯ
jɑzɑrlArA	jɑzɑrlere	jɑzɑrlɑrɑ
jerleʃmAH	jerleʃmɑɯ	jerleʃmei
ʧøkmAH	ʧøkmɑɯ	ʧøkmei
ʧɑdɯrlAr	ʧɑdɯrler	ʧɑdɯrlɑr
øɰrenimA	øɰrenimɑ	øɰrenime
ørneklArDA	ørneklɑrdɑ	ørneklerde
ʃirketlArDAn	ʃirketlɑrden	ʃirketlerden
ɑlmAmHz	ɑlmemiz	ɑlmɑmɯz
ɑltDAn	ɑltden	ɑlttɑn
ɑjɑklH	ɑjɑkli	ɑjɑklɯ
bɑʃlɑngɯʧDAn	bɑʃlɑngɯʧden	bɑʃlɑngɯʧtɑn
bɑsɑmɑklH	bɑsɑmɑkli	bɑsɑmɑklɯ
benzerlHklAr	benzerliklɑr	benzerlikler
birkɑʧH	birkɑʧi	birkɑʧɯ
dyʃArAk	dyʃɑrɑk	dyʃerek
dynH	dyni	dyny
filmA	filmɑ	filme
gøsterimA	gøsterimɑ	gøsterime
getirmADA	getirmɑdɑ	getirmete
gitDHklArH	gitdiklɑrɯ	gittikleri
hɑjɑtmHzH	hɑjɑtmizi	hɑjɑtmɯzɯ
kɯzɑrɯklHk	kɯzɑrɯklik	kɯzɑrɯklɯk
kɑlemlAr	kɑlemlɑr	kɑlemler
kɑrdeʃlAr	kɑrdeʃlɑr	kɑrdeʃler
mɑliklArH	mɑliklɑrɯ	mɑlikleri
nedenlArHHn	nedenlɑrɯɯn	nedenleriin
sɑɑtlArHHn	sɑɑtlɑrɯɯn	sɑɑtleriin
temizlAmA	temizlɑmɑ	temizleme
tutmAH	tutmei	tutmɑɯ
viryslArH	viryslɑrɯ	virysleri
jɑɰDA	jɑɰde	jɑɰdɑ
zeminHn	zeminun	zeminin
ʧɑlɯʃmAlArmHzA	ʧɑlɯʃmɑlɑrmize	ʧɑlɯʃmɑlɑrmɯzɑ
ʧekmAH	ʧekmɑɯ	ʧekmei
ʧizgiDA	ʧizgite	ʧizgide
ʧoʤuklArmHzH	ʧoʤuklɑrmizi	ʧoʤuklɑrmɯzɯ
ʃereflH	ʃereflɯ	ʃerefli
ɑlbymHn	ɑlbymin	ɑlbymyn
ɑnlɑtArAk	ɑnlɑterek	ɑnlɑtɑrɑk
ɑrɑʧDA	ɑrɑʧde	ɑrɑʧtɑ
ɑteʃDAn	ɑteʃden	ɑteʃten
ʤihɑzA	ʤihɑze	ʤihɑzɑ
doɰumsAl	doɰumsel	doɰumsɑl
duvɑrlArHn	duvɑrlerin	duvɑrlɑrɯn
fuɑrlAr	fuɑrler	fuɑrlɑr
gøʧHn	gøʧin	gøʧyn
gøzlArmH	gøzlɑrmi	gøzlermi
gereʧlAr	gereʧlɑr	gereʧler
ihɑlelArDA	ihɑlelerdɑ	ihɑlelerde
isimlArHHn	isimlɑrɯɯn	isimleriin
isteklArHHn	isteklɑrɯɯn	istekleriin
kɯsɯmDAn	kɯsɯmden	kɯsɯmdɑn
kɑlmADA	kɑlmɑdɑ	kɑlmɑtɑ
kɑtlArH	kɑtleri	kɑtlɑrɯ
kullɑnɯmlH	kullɑnɯmli	kullɑnɯmlɯ
kurɑklHk	kurɑklik	kurɑklɯk
kurtɑrHʤH	kurtɑrɯʤi	kurtɑrɯʤɯ
kutuplH	kutupli	kutuplu
myrɑʤɑɑtlArH	myrɑʤɑɑtleri	myrɑʤɑɑtlɑrɯ
memurlArA	memurlere	memurlɑrɑ
mevzuɑtDA	mevzuɑtte	mevzuɑttɑ
onurH	onuri	onuru
ojlAr	ojler	ojlɑr
tyrkylAr	tyrkylɑr	tyrkyler
tyrlArDA	tyrlerdɑ	tyrlerde
ujkusHzlHk	ujkusizlik	ujkusuzluk
vɑrmADAn	vɑrmɑden	vɑrmɑdɑn
jønetmeliklArHn	jønetmeliklɑrɯn	jønetmeliklerin
jɑpɯtlArH	jɑpɯtleri	jɑpɯtlɑrɯ
ʧekilmAA	ʧekilmɑɑ	ʧekilmee
ølmAH	ølmɑɯ	ølmei
øjkylArH	øjkylɑrɯ	øjkyleri
ɑrkɑdɑʃlArmHn	ɑrkɑdɑʃlɑrmin	ɑrkɑdɑʃlɑrmɯn
bɑɰlɑArAk	bɑɰlɑerek	bɑɰlɑɑrɑk
bɑʃkɑnlHklArH	bɑʃkɑnliklɑrɯ	bɑʃkɑnlɯklɑrɯ
bejA	bejɑ	beje
bitmADAn	bitmɑden	bitmeden
deɰiʃmAA	deɰiʃmɑɑ	deɰiʃmee
doɰɑDAki	doɰɑdeki	doɰɑdɑki
egzersizlAr	egzersizlɑr	egzersizler
firmɑmHzHn	firmɑmizin	firmɑmɯzɯn
gerʧeklArHn	gerʧeklɑrɯn	gerʧeklerin
giriʃimlArHn	giriʃimlɑrɯn	giriʃimlerin
gruplArDAn	gruplɑrden	gruplɑrdɑn
ilɑnDA	ilɑnte	ilɑndɑ
isteklHlArHn	isteklɯlɑrɯn	isteklilerin
køprylAr	køprylɑr	køpryler
kɑʧmAA	kɑʧmee	kɑʧmɑɑ
kollAr	koller	kollɑr
mɑntɑrlAr	mɑntɑrler	mɑntɑrlɑr
mɑterjɑllArHn	mɑterjɑllɑrɯn	mɑterjɑllerin
nedenlArA	nedenlɑrɑ	nedenlere
ryzgɑrlArH	ryzgɑrleri	ryzgɑrlɑrɯ
syrmA	syrmɑ	syrme
seʧeneklArHHn	seʧeneklɑrɯɯn	seʧenekleriin
sokɑkDAki	sokɑkteki	sokɑktɑki
suɑltɯnDA	suɑltɯnde	suɑltɯndɑ
sunmADA	sunmɑdɑ	sunmɑtɑ
uʧDAn	uʧden	uʧtɑn
viryslArHn	viryslɑrɯn	viryslerin
jyzHn	jyzin	jyzyn
jɑʃɑmnHzDA	jɑʃɑmnizde	jɑʃɑmnɯzdɑ
jolDAki	joldeki	joldɑki
ʧɑmurHn	ʧɑmurin	ʧɑmurun
ʧoɰumHz	ʧoɰumiz	ʧoɰumuz
ɯlɯmlH	ɯlɯmli	ɯlɯmlɯ
ʃirketDAn	ʃirketden	ʃirketten
yrynlArmHzHn	yrynlɑrmizin	yrynlermizin
bytynsAl	bytynsɑl	bytynsel
bɑkɯmlH	bɑkɯmli	bɑkɯmlɯ
bilimlArHn	bilimlɑrɯn	bilimlerin
bitkilArDA	bitkilerdɑ	bitkilerde
døkymA	døkymɑ	døkyme
dyzlemDA	dyzlemdɑ	dyzlemde
deɰiʃimlArHn	deɰiʃimlɑrɯn	deɰiʃimlerin
eɰitmA	eɰitmɑ	eɰitme
esenlAr	esenlɑr	esenler
gɑjrimenkullArHn	gɑjrimenkullɑrɯn	gɑjrimenkullerin
iʃnHz	iʃnɯz	iʃniz
kyltyrlH	kyltyrli	kyltyrly
kuzejDAn	kuzejdɑn	kuzejden
mɑkbuzHn	mɑkbuzin	mɑkbuzun
mesleklArH	mesleklɑrɯ	meslekleri
okuDHkDAn	okutikten	okuduktɑn
olumsuzlHklArH	olumsuzlɯklɑrɯ	olumsuzluklɑrɯ
proteinH	proteinɯ	proteini
sosH	sosi	sosu
suʧDAn	suʧden	suʧtɑn
tytynlArHHn	tytynlɑrɯɯn	tytynleriin
tɑʃɯDHklArH	tɑʃɯtɯklɑrɯ	tɑʃɯdɯklɑrɯ
tɑkHp	tɑkip	tɑkɯp
temɑsDA	temɑste	temɑstɑ
tohumlHk	tohumlik	tohumluk
vɑrlɯklH	vɑrlɯkli	vɑrlɯklɯ
jyksekokullArH	jyksekokulleri	jyksekokullɑrɯ
jeteneklArHHn	jeteneklɑrɯɯn	jetenekleriin
ʧøkmA	ʧøkmɑ	ʧøkme
ʧekmAH	ʧekmɑɯ	ʧekmei
ølʧylH	ølʧyli	ølʧyly
ʃɑʃkɯnlHk	ʃɑʃkɯnlik	ʃɑʃkɯnlɯk
ʃuurH	ʃuuri	ʃuuru
yrynHHn	yryniin	yrynyyn
ɑlɑnlH	ɑlɑnli	ɑlɑnlɯ
ɑlbymDA	ɑlbymdɑ	ɑlbymde
ɑtlH	ɑtli	ɑtlɯ
ɑjɑkDAn	ɑjɑkden	ɑjɑktɑn
bøʤeklArHn	bøʤeklɑrɯn	bøʤeklerin
bɑskɯnDA	bɑskɯnde	bɑskɯndɑ
bilDHklArH	bildiklɑrɯ	bildikleri
bulAbilmA	bulɑbilmɑ	bulɑbilme
dɑɰɯtAn	dɑɰɯten	dɑɰɯtɑn
denklemlArHn	denklemlɑrɯn	denklemlerin
dinlenmA	dinlenmɑ	dinlenme
edebijɑtA	edebijɑte	edebijɑtɑ
etlArHn	etlɑrɯn	etlerin
gøʧmenlArHn	gøʧmenlɑrɯn	gøʧmenlerin
gøsterHʃlH	gøsteriʃlɯ	gøsteriʃli
hɑjɑtmHzA	hɑjɑtmize	hɑjɑtmɯzɑ
hususHn	hususɯn	hususun
huzursHz	huzursiz	huzursuz
kentHHn	kentɯɯn	kentiin
konsejHHn	konsejɯɯn	konsejiin
kontrolsHz	kontrolsiz	kontrolsyz
menfɑɑtH	menfɑɑtɯ	menfɑɑti
mevsimDA	mevsimdɑ	mevsimde
pɑrɑDAn	pɑrɑden	pɑrɑdɑn
sɑtɯrlAr	sɑtɯrler	sɑtɯrlɑr
seʧimlArDAn	seʧimlɑrden	seʧimlerden
seʧDHklArH	seʧtiklɑrɯ	seʧtikleri
senetlArHn	senetlɑrɯn	senetlerin
tekniklArn	tekniklɑrn	tekniklern
unlH	unli	unlu
vyʤutDAn	vyʤutden	vyʤuttɑn
verAnlArHn	verenlɑrɯn	verenlerin
jønetmeliklArH	jønetmeliklɑrɯ	jønetmelikleri
zorlHklArA	zorliklɑrɑ	zorluklɑrɑ
ʧɑɰlArDAn	ʧɑɰlɑrden	ʧɑɰlɑrdɑn
belkiDA	belkite	belkide
bildirmAH	bildirmɑɯ	bildirmei
bilgisɑjɑrlArDAn	bilgisɑjɑrlerden	bilgisɑjɑrlɑrdɑn
ʤiltDA	ʤiltde	ʤiltte
dereʤelArDA	dereʤelerdɑ	dereʤelerde
devɑmsHzlHk	devɑmsɯzlik	devɑmsɯzlɯk
elementlArHn	elementlɑrɯn	elementlerin
erkeklArDAn	erkeklɑrden	erkeklerden
filmlArDA	filmlɑrdɑ	filmlerde
fuɑrlArA	fuɑrlere	fuɑrlɑrɑ
gørmAlArH	gørmɑlɑrɯ	gørmeleri
geʧirDHklArH	geʧirtɯklɑrɯ	geʧirdikleri
gelAnlArA	gelenlɑrɑ	gelenlere
getirmAlArH	getirmɑlɑrɯ	getirmeleri
girmAlArH	girmɑlɑrɯ	girmeleri
hɑkDAn	hɑkden	hɑktɑn
hɑjɑtnHzH	hɑjɑtnizi	hɑjɑtnɯzɯ
hesɑpDA	hesɑpde	hesɑptɑ
iʃlemDA	iʃlemdɑ	iʃlemde
kɑnɯtlAAn	kɑnɯtleen	kɑnɯtlɑɑn
konuʃHp	konuʃip	konuʃup
kutuHHn	kutuɯɯn	kutuuun
myrɑʤɑɑtlAr	myrɑʤɑɑtler	myrɑʤɑɑtlɑr
mɑlijetlArHn	mɑlijetlɑrɯn	mɑlijetlerin
okullArDAn	okullɑrden	okullɑrdɑn
sɯrɑDAki	sɯrɑdeki	sɯrɑdɑki
syrmA	syrmɑ	syrme
seslArHn	seslɑrɯn	seslerin
vɑtɑndɑʃlArmHzA	vɑtɑndɑʃlɑrmize	vɑtɑndɑʃlɑrmɯzɑ
jykselmAA	jykselmɑɑ	jykselmee
ɑrɑmHzDAn	ɑrɑmɯzden	ɑrɑmɯzdɑn
bɯrɑkmADAn	bɯrɑkmɑden	bɯrɑkmɑdɑn
bilmAnHz	bilmɑnɯz	bilmeniz
dønyʃymlH	dønyʃymli	dønyʃymly
døvmA	døvmɑ	døvme
direnmA	direnmɑ	direnme
duvɑrlArA	duvɑrlere	duvɑrlɑrɑ
dujsAl	dujsel	dujsɑl
egzersizlArH	egzersizlɑrɯ	egzersizleri
geliʃArAk	geliʃɑrɑk	geliʃerek
hɑmurH	hɑmuri	hɑmuru
hissetmA	hissetmɑ	hissetme
kɯsɯtlAHʤH	kɯsɯtleiʤi	kɯsɯtlɑɯʤɯ
kømyrHn	kømyrɯn	kømyryn
kɑlɯtsAl	kɑlɯtsel	kɑlɯtsɑl
kulɑkDAn	kulɑkden	kulɑktɑn
mɑltA	mɑlte	mɑltɑ
ofislArH	ofislɑrɯ	ofisleri
olmAnHzH	olmɑnɯzi	olmɑnɯzɯ
pilotH	pilotɯ	pilotu
sytHHn	sytɯɯn	sytyyn
sɑɰDAn	sɑɰden	sɑɰdɑn
suDAki	suteki	sudɑki
jønetimlArA	jønetimlɑrɑ	jønetimlere
jyryHʃA	jyryɯʃɑ	jyryyʃe
jijeʤeklArHn	jijeʤeklɑrɯn	jijeʤeklerin
øjkylAr	øjkylɑr	øjkyler
yzermA	yzermɑ	yzerme
ɑsistɑnlHk	ɑsistɑnlik	ɑsistɑnlɯk
byjylH	byjyli	byjyly
bɑʃvurDHklArH	bɑʃvurtɯklɑrɯ	bɑʃvurduklɑrɯ
dønymlHk	dønymlik	dønymlyk
dynjɑmHzDA	dynjɑmizde	dynjɑmɯzdɑ
eɰitimlArA	eɰitimlɑrɑ	eɰitimlere
etkilAnmA	etkilenmɑ	etkilenme
etrɑfDA	etrɑfde	etrɑftɑ
gøryʃlH	gøryʃlɯ	gøryʃly
gøryntylAnmAH	gøryntylɑnmɑɯ	gøryntylenmei
geleneklArH	geleneklɑrɯ	gelenekleri
iʧmA	iʧmɑ	iʧme
isteklHlArA	isteklɯlɑrɑ	isteklilere
kɯjmetlArHn	kɯjmetlɑrɯn	kɯjmetlerin
køjlyHn	køjlyin	køjlyyn
kɑbuklH	kɑbukli	kɑbuklu
kɑrɑDAn	kɑrɑden	kɑrɑdɑn
kɑrɑrDAn	kɑrɑrden	kɑrɑrdɑn
kɑsH	kɑsi	kɑsɯ
kɑtɯlɯmlH	kɑtɯlɯmli	kɑtɯlɯmlɯ
kolHHn	koliin	koluun
kumɑʃDAn	kumɑʃten	kumɑʃtɑn
lɑborɑtuvɑrlArDA	lɑborɑtuvɑrlerdɑ	lɑborɑtuvɑrlɑrdɑ
mɑnɑsH	mɑnɑsi	mɑnɑsɯ
oʤɑkDAn	oʤɑkden	oʤɑktɑn
olguHHn	olguɯɯn	olguuun
operɑsjonDAn	operɑsjonden	operɑsjondɑn
ormɑnDA	ormɑnte	ormɑndɑ
ortɑDAki	ortɑteki	ortɑdɑki
pɑrʧɑDAn	pɑrʧɑden	pɑrʧɑdɑn
pilotlAr	pilotler	pilotlɑr
profesørH	profesøri	profesøry
psikologlAr	psikologler	psikologlɑr
søzlArA	søzlɑrɑ	søzlere
senelArDA	senelerdɑ	senelerde
suʧA	suʧe	suʧɑ
tɑvsijelArDA	tɑvsijelerdɑ	tɑvsijelerde
ujgulɑDHklArH	ujgulɑtɯklɑrɯ	ujgulɑdɯklɑrɯ
vɑzgeʧmA	vɑzgeʧmɑ	vɑzgeʧme
verAbilAn	verɑbilen	verebilen
jɑjlH	jɑjli	jɑjlɯ
jɑzDHklArH	jɑzdiklɑrɯ	jɑzdɯklɑrɯ
jerjyzyHn	jerjyzyin	jerjyzyyn
ʧɑɰmHzHn	ʧɑɰmizin	ʧɑɰmɯzɯn
ørtAn	ørtɑn	ørten
ɑdɑjlHk	ɑdɑjlik	ɑdɑjlɯk
ɑkɑdemisjenlAr	ɑkɑdemisjenlɑr	ɑkɑdemisjenler
ɑletlArHHn	ɑletlɑrɯɯn	ɑletleriin
ɑlkolHn	ɑlkolun	ɑlkolyn
ɑnɯtsAl	ɑnɯtsel	ɑnɯtsɑl
ɑntikorlAr	ɑntikorler	ɑntikorlɑr
ɑtmosferDA	ɑtmosferdɑ	ɑtmosferde
bɑkɑnmHz	bɑkɑnmiz	bɑkɑnmɯz
bileʃiklArHn	bileʃiklɑrɯn	bileʃiklerin
dyʃHp	dyʃip	dyʃyp
dynjɑmHzHn	dynjɑmizin	dynjɑmɯzɯn
doɰurgɑnlHk	doɰurgɑnlik	doɰurgɑnlɯk
duvɑrDAn	duvɑrden	duvɑrdɑn
gøʧlAr	gøʧlɑr	gøʧler
geʧAnlArA	geʧenlɑrɑ	geʧenlere
hɑreketlArA	hɑreketlɑrɑ	hɑreketlere
hekimlArHHn	hekimlɑrɯɯn	hekimleriin
imɑlɑtʧH	imɑlɑtʧi	imɑlɑtʧɯ
irtifɑkH	irtifɑki	irtifɑkɯ
itirɑzDA	itirɑzde	itirɑzdɑ
kɑʧnʤH	kɑʧnʤi	kɑʧnʤɯ
kullAnHʤHH	kullɑnɯʤii	kullɑnɯʤɯɯ
kurlArH	kurleri	kurlɑrɯ
logoH	logoi	logou
orɑnlH	orɑnli	orɑnlɯ
otlAr	otler	otlɑr
pɑjlArHHn	pɑjleriin	pɑjlɑrɯɯn
rɑporlArA	rɑporlere	rɑporlɑrɑ
søzleʃmelArDA	søzleʃmelerdɑ	søzleʃmelerde
sɑntrɑllArH	sɑntrɑlleri	sɑntrɑllɑrɯ
sejretmA	sejretmɑ	sejretme
sigɑrɑDAn	sigɑrɑden	sigɑrɑdɑn
sistemlArDAn	sistemlɑrden	sistemlerden
solDAki	soldeki	soldɑki
soluklH	solukli	soluklu
tɑʃɯmADA	tɑʃɯmɑdɑ	tɑʃɯmɑtɑ
jɑʃɑHp	jɑʃɑip	jɑʃɑɯp
jemeklArHn	jemeklɑrɯn	jemeklerin
ʧiʧeklArHn	ʧiʧeklɑrɯn	ʧiʧeklerin
ʧiftH	ʧiftɯ	ʧifti
ølAnlArHn	ølɑnlɑrɯn	ølenlerin
ɑnlɑmADA	ɑnlɑmɑdɑ	ɑnlɑmɑtɑ
bɑsɯnDAn	bɑsɯnden	bɑsɯndɑn
bɑslAArAk	bɑsleerek	bɑslɑɑrɑk
beledijelArDA	beledijelerdɑ	beledijelerde
blokDA	blokte	bloktɑ
boɰɑzDA	boɰɑzde	boɰɑzdɑ
bojutHHn	bojutɯɯn	bojutuun
bulDHklArH	bultɯklɑrɯ	bulduklɑrɯ
erkeklArH	erkeklɑrɯ	erkekleri
fonksijonlH	fonksijonli	fonksijonlu
gøʧmenlAr	gøʧmenlɑr	gøʧmenler
gønderDHklArH	gøndertɯklɑrɯ	gønderdikleri
gøstermAlArH	gøstermɑlɑrɯ	gøstermeleri
gøzlArDA	gøzlɑrdɑ	gøzlerde
gereksinimlArHHn	gereksinimlɑrɯɯn	gereksinimleriin
hɑjɑtinH	hɑjɑtinɯ	hɑjɑtini
hususDAki	hususteki	husustɑki
iʧermADA	iʧermɑdɑ	iʧermete
ileriDAki	ileriteki	ilerideki
køtyH	køtyi	køtyy
kɑzɑDAn	kɑzɑden	kɑzɑdɑn
kesimlArDA	kesimlɑrdɑ	kesimlerde
konforH	konfori	konforu
krizlArH	krizlɑrɯ	krizleri
kutlAr	kutler	kutlɑr
sytunH	sytuni	sytunu
sɑɰlAHʤHH	sɑɰleiʤii	sɑɰlɑɯʤɯɯ
typHn	typin	typyn
tɑmɑmlAHp	tɑmɑmleip	tɑmɑmlɑɯp
topʧHlAr	topʧiler	topʧulɑr
ulusHHn	ulusɯɯn	ulusuun
jønHHn	jønɯɯn	jønyyn
jɑɰmurlH	jɑɰmurli	jɑɰmurlu
jɑzmADAn	jɑzmeden	jɑzmɑdɑn
joɰunlHklH	joɰunlikli	joɰunluklu
ʧoʤuklArnHzHn	ʧoʤuklɑrnizin	ʧoʤuklɑrnɯzɯn
ʧoʤuklH	ʧoʤukli	ʧoʤuklu
øɰytmA	øɰytmɑ	øɰytme
øɰrenʤilArDA	øɰrenʤilerdɑ	øɰrenʤilerde
ʃiddetDA	ʃiddetde	ʃiddette
ɑrɑʧDAn	ɑrɑʧden	ɑrɑʧtɑn
biʧimlArHHn	biʧimlɑrɯɯn	biʧimleriin
bojutDAki	bojutteki	bojuttɑki
buhɑrlH	buhɑrli	buhɑrlɯ
dønemlArDAn	dønemlɑrden	dønemlerden
dɑvrɑnHʃDA	dɑvrɑnɯʃte	dɑvrɑnɯʃtɑ
deɰiʃmADAn	deɰiʃmɑden	deɰiʃmeden
dujguHHn	dujguɯɯn	dujguuun
etkilAmA	etkilɑmɑ	etkileme
gøryʃHHn	gøryʃiin	gøryʃyyn
gɑjrimenkulHn	gɑjrimenkulun	gɑjrimenkulyn
gidermAA	gidermɑɑ	gidermee
hɑjɑtDAki	hɑjɑtteki	hɑjɑttɑki
hɑjvɑnlArDAn	hɑjvɑnlɑrden	hɑjvɑnlɑrdɑn
insɑnlArmHz	insɑnlɑrmiz	insɑnlɑrmɯz
kyresAllAʃAn	kyresellɑʃɑn	kyreselleʃen
kɑdɯnDA	kɑdɯnde	kɑdɯndɑ
kɑtmɑnlH	kɑtmɑnli	kɑtmɑnlɯ
kɑjbetmA	kɑjbetmɑ	kɑjbetme
kɑjbetmA	kɑjbetmɑ	kɑjbetme
kollH	kolli	kollu
kotH	kotɯ	kotu
kurumDAki	kurumdeki	kurumdɑki
liselArDA	liselerdɑ	liselerde
okuHʤHnHn	okuuʤunin	okuuʤunun
rɑhɑtsHzlHklAr	rɑhɑtsizlɯklɑr	rɑhɑtsɯzlɯklɑr
sɑlonDAn	sɑlonden	sɑlondɑn
soɰukDAn	soɰukden	soɰuktɑn
teknoloʒiDAki	teknoloʒiteki	teknoloʒideki
turlArH	turleri	turlɑrɯ
ujkusHz	ujkusiz	ujkusuz
ujumHn	ujumin	ujumun
jyzHHn	jyzɯɯn	jyzyyn
jyzejHHn	jyzejɯɯn	jyzejiin
ʧeklArH	ʧeklɑrɯ	ʧekleri
øzellHklArDA	øzelliklɑrdɑ	øzelliklerde
yretimlAr	yretimlɑr	yretimler
ɑʧɯlɯʃDA	ɑʧɯlɯʃte	ɑʧɯlɯʃtɑ
ɑsɑlA	ɑsɑle	ɑsɑlɑ
ɑzotlH	ɑzotli	ɑzotlu
berɑbernDAki	berɑbernteki	berɑberndeki
bitmA	bitmɑ	bitme
døkymDA	døkymdɑ	døkymde
døngyH	døngyi	døngyy
dyʃynmAH	dyʃynmɑɯ	dyʃynmei
dekontH	dekontɯ	dekontu
dinɑmiklArH	dinɑmiklɑrɯ	dinɑmikleri
dostlHklAr	dostliklɑr	dostluklɑr
eksiklArH	eksiklɑrɯ	eksikleri
enzimlAr	enzimlɑr	enzimler
fiʃlArH	fiʃlɑrɯ	fiʃleri
hykymetDA	hykymetde	hykymette
hɑreketDA	hɑreketde	hɑrekette
hɑriʤinDAki	hɑriʤinteki	hɑriʤindeki
hɑvuzHn	hɑvuzin	hɑvuzun
hɑjɑtnHzDA	hɑjɑtnizde	hɑjɑtnɯzdɑ
hesɑpDAn	hesɑpden	hesɑptɑn
hujlH	hujli	hujlu
kemiklAr	kemiklɑr	kemikler
kesimlArA	kesimlɑrɑ	kesimlere
mɑhkemelArDA	mɑhkemelerdɑ	mɑhkemelerde
miktɑrlArHHn	miktɑrleriin	miktɑrlɑrɯɯn
minerɑlH	minerɑlɯ	minerɑli
motiflAr	motiflɑr	motifler
primlAr	primlɑr	primler
progrɑmDAki	progrɑmdeki	progrɑmdɑki
rizikoHn	rizikoin	rizikoun
sɑɑtHHn	sɑɑtɯɯn	sɑɑtiin
suʧlHlHk	suʧlɯlɯk	suʧluluk
tɑʃɯmAlArH	tɑʃɯmeleri	tɑʃɯmɑlɑrɯ
tɑksitDA	tɑksitde	tɑksitte
teklifDA	teklifde	teklifte
temsilʤilHklAr	temsilʤiliklɑr	temsilʤilikler
ulɑʃAbilmAH	ulɑʃɑbilmɑɯ	ulɑʃɑbilmei
umutsHz	umutsiz	umutsuz
jenilHklArHn	jeniliklɑrɯn	jeniliklerin
jetiʃmA	jetiʃmɑ	jetiʃme
ølymlArA	ølymlɑrɑ	ølymlere
ɑɰɯrlɯkDA	ɑɰɯrlɯkte	ɑɰɯrlɯktɑ
bɑʃlɑDHklArH	bɑʃlɑtɯklɑrɯ	bɑʃlɑdɯklɑrɯ
bɑbɑDAn	bɑbɑden	bɑbɑdɑn
bɑhɑdɯrlH	bɑhɑdɯrli	bɑhɑdɯrlɯ
bozmADAn	bozmeden	bozmɑdɑn
bulDHkʧA	bultikʧe	buldukʧɑ
ʤɑmDAn	ʤɑmden	ʤɑmdɑn
dɑɰDA	dɑɰde	dɑɰdɑ
deliklArH	deliklɑrɯ	delikleri
denetlAnAn	denetlɑnɑn	denetlenen
dilimlArH	dilimlɑrɯ	dilimleri
eɰilmA	eɰilmɑ	eɰilme
gøryʃDA	gøryʃde	gøryʃte
geliʃmAHHn	geliʃmɑɯɯn	geliʃmeiin
hesɑplH	hesɑpli	hesɑplɯ
kɑpɑtArAk	kɑpɑterek	kɑpɑtɑrɑk
kɑrɑrsHz	kɑrɑrsiz	kɑrɑrsɯz
konutlArH	konutleri	konutlɑrɯ
konutH	konutɯ	konutu
kullAnHʤHHHn	kullɑnɯʤiiin	kullɑnɯʤɯɯɯn
kullɑnɯmDAn	kullɑnɯmden	kullɑnɯmdɑn
myhendislArHn	myhendislɑrɯn	myhendislerin
meslektɑʃmHz	meslektɑʃmiz	meslektɑʃmɯz
okʧHlHk	okʧilik	okʧuluk
olɑnɑklArDAn	olɑnɑklɑrden	olɑnɑklɑrdɑn
pɑzɑrlArH	pɑzɑrleri	pɑzɑrlɑrɯ
progrɑmmHz	progrɑmmiz	progrɑmmɯz
proteinlArHn	proteinlɑrɯn	proteinlerin
ruhsɑtlArH	ruhsɑtleri	ruhsɑtlɑrɯ
sɯnɯfDAki	sɯnɯfteki	sɯnɯftɑki
sɑɰlɑmlHk	sɑɰlɑmlik	sɑɰlɑmlɯk
sɑhiplAr	sɑhiplɑr	sɑhipler
sɑjfɑmHzDAn	sɑjfɑmɯzden	sɑjfɑmɯzdɑn
sorulArDAn	sorulɑrden	sorulɑrdɑn
sponsorH	sponsori	sponsoru
sunDHklArH	sundiklɑrɯ	sunduklɑrɯ
tymørlArDA	tymørlerdɑ	tymørlerde
