uf	pred	sf
ylkeDAki	ylkeddki	ylkedeki
ɑdreslArH	ɑdreslɑri	ɑdresleri
mɑtemɑtiksAl	mɑtemɑtiksdl	mɑtemɑtiksel
teknoloʒiA	teknoloʒii	teknoloʒie
tesislArHHn	tesislɑriin	tesisleriin
belirtilAr	belirtilɑr	belirtiler
engellAmA	engellɑmɑ	engelleme
ilDA	ildd	ilde
nedenlAr	nedenlɑr	nedenler
penʤereDAn	penʤereddn	penʤereden
federɑsjonH	federɑsjonɯ	federɑsjonu
kimA	kimɑ	kime
dokuH	dokuɯ	dokuu
genʧlArA	genʧlɑrɑ	genʧlere
protokolH	protokolɯ	protokoly
sɑnijeDA	sɑnijedɑ	sɑnijede
suretDA	suretdɑ	surette
jerlArHn	jerlɑrin	jerlerin
gørHp	gørip	gøryp
hɑvuzH	hɑvuzi	hɑvuzu
olHʃH	olɯʃɯ	oluʃu
ødemAlArH	ødemɑlɑri	ødemeleri
geleʤekDAki	geleʤekddki	geleʤekteki
olAbilmAH	olɑbilmɑi	olɑbilmei
opsijonH	opsijonɯ	opsijonu
ihtimɑlH	ihtimɑlɯ	ihtimɑli
dønHp	dønip	dønyp
dønmA	dønmɑ	dønme
dilmHzDA	dilmizdi	dilmizde
renklAr	renklɑr	renkler
jønetiʤilArHHn	jønetiʤilɑriin	jønetiʤileriin
ʧøzmA	ʧøzmɑ	ʧøzme
iliʃkilArHn	iliʃkilɑrin	iliʃkilerin
ørgytlArHHn	ørgytlɑriin	ørgytleriin
nyfusHHn	nyfusiin	nyfusuun
sɑnɑtDA	sɑnɑtdɑ	sɑnɑttɑ
jɑpAbilmA	jɑpɑbilmɑ	jɑpɑbilme
seneDA	senedi	senede
vermADA	vermddɑ	vermete
geʧmADAn	geʧmdddn	geʧmeden
køjA	køjɑ	køje
øɰleDAn	øɰleddn	øɰleden
hedeflArA	hedeflɑrd	hedeflere
jykymlH	jykymli	jykymly
ɑlDHkDAn	ɑldɯkdɑn	ɑldɯktɑn
zorlHk	zorlɯk	zorluk
dyʃynmA	dyʃynmd	dyʃynme
internetDA	internetdd	internette
seʧeneklAr	seʧeneklɑr	seʧenekler
seʧimlAr	seʧimlɑr	seʧimler
uzɑkDA	uzɑkdɑ	uzɑktɑ
ønlemA	ønlemi	ønleme
ɑsliA	ɑsliɑ	ɑslie
dyʃmAH	dyʃmɑi	dyʃmei
kɑlemA	kɑlemd	kɑleme
normɑlDA	normɑldɑ	normɑlde
jyksAl	jyksdl	jyksel
fɑɑlijetlArHn	fɑɑlijetlɑrin	fɑɑlijetlerin
gɑzeteʤilAr	gɑzeteʤilɑr	gɑzeteʤiler
geʧmA	geʧmi	geʧme
geʤelArH	geʤelɑri	geʤeleri
soruH	soruɯ	soruu
mɑkinelArH	mɑkinelɑri	mɑkineleri
seʧmA	seʧmɑ	seʧme
sistemlArDA	sistemlɑrdɑ	sistemlerde
joksullHk	joksullɯk	joksulluk
dyʃynAn	dyʃyndn	dyʃynen
ekiplArH	ekiplɑri	ekipleri
eserlArHn	eserlɑrin	eserlerin
evlArHn	evlɑrin	evlerin
hedeflAAn	hedeflddn	hedefleen
koordinɑsjonH	koordinɑsjonɯ	koordinɑsjonu
verilArA	verilɑri	verilere
beklemA	beklemd	bekleme
birʃejlAr	birʃejlɑr	birʃejler
derslArDA	derslɑrdɑ	derslerde
dostH	dostɯ	dostu
fɑktørH	fɑktøri	fɑktøry
dyʃHʃ	dyʃiʃ	dyʃyʃ
ʧokDAn	ʧokdɑn	ʧoktɑn
deɰerlArHHn	deɰerlɑriin	deɰerleriin
desteklAmA	desteklɑmɑ	destekleme
iʃletmeA	iʃletmei	iʃletmee
dersDAn	dersddn	dersten
getirmAA	getirmɑi	getirmee
izlAnmAH	izlɑnmɑi	izlenmei
mezunlArH	mezunlɑri	mezunlɑrɯ
ruhH	ruhi	ruhu
birimlArHn	birimlɑrin	birimlerin
dyʃynʤelAr	dyʃynʤelɑr	dyʃynʤeler
inʤeleArAk	inʤeleɑrdk	inʤeleerek
operɑsjonH	operɑsjonɯ	operɑsjonu
ʧekArAk	ʧekɑrɑk	ʧekerek
ʃirketlArA	ʃirketlɑrɑ	ʃirketlere
ɑilelArHn	ɑilelɑrin	ɑilelerin
elektriksAl	elektriksdl	elektriksel
proʒelArA	proʒelɑrɑ	proʒelere
uzɑklɯkDA	uzɑklɯkdɑ	uzɑklɯktɑ
jykselmA	jykselmd	jykselme
ʧekilmAH	ʧekilmii	ʧekilmei
ølymA	ølymd	ølyme
bitkisAl	bitkisdl	bitkisel
ekonomiA	ekonomid	ekonomie
temsilʤilAr	temsilʤilɑr	temsilʤiler
øjkyH	øjkyi	øjkyy
etkilArHHn	etkilɑriin	etkileriin
iʃlevlArH	iʃlevlɑri	iʃlevleri
istɑsjonH	istɑsjonɯ	istɑsjonu
sɑvɑʃDA	sɑvɑʃdɑ	sɑvɑʃtɑ
seʧimA	seʧimd	seʧime
dyʃynʤelArH	dyʃynʤelɑri	dyʃynʤeleri
illArDA	illɑrdɑ	illerde
myʃterilArH	myʃterilɑri	myʃterileri
tedɑviDA	tedɑvidɑ	tedɑvide
jenilHklAr	jeniliklɑr	jenilikler
øzlHk	øzlik	øzlyk
ʃekillArDA	ʃekillɑrdɑ	ʃekillerde
eɰitimlArH	eɰitimlɑri	eɰitimleri
filmlAr	filmlɑr	filmler
gereksinimlArH	gereksinimlɑri	gereksinimleri
iʃleAn	iʃleɑn	iʃleen
inʤelemAH	inʤelemdi	inʤelemei
kuvvetlAr	kuvvetlɑr	kuvvetler
ønʤylHk	ønʤylik	ønʤylyk
bildirilAr	bildirilɑr	bildiriler
etkilAnAn	etkilɑndn	etkilenen
etmAnHz	etmɑniz	etmeniz
kyltyrHHn	kyltyriin	kyltyryyn
yniversitelArDA	yniversitelɑrdi	yniversitelerde
ekonomiDA	ekonomidɑ	ekonomide
hykymlH	hykymli	hykymly
isimlAr	isimlɑr	isimler
mɑddelArHHn	mɑddelɑriin	mɑddeleriin
menyDA	menydɑ	menyde
sektørDAki	sektørddki	sektørdeki
gørmAA	gørmɑɑ	gørmee
geʧDHkʧA	geʧdikʧɑ	geʧtikʧe
tekniklAr	tekniklɑr	teknikler
jɑpDHkDAn	jɑpdɯkdɑn	jɑptɯktɑn
evDAn	evdɑn	evden
myʤɑdeleDA	myʤɑdeledɑ	myʤɑdelede
beklemA	beklemd	bekleme
bolH	bolɯ	bolu
etmAAn	etmɑɑn	etmeen
sɑɑtlAr	sɑɑtlɑr	sɑɑtler
sokɑkDA	sokɑkdɑ	sokɑktɑ
jønetimlAr	jønetimlɑr	jønetimler
ʧɑlɯʃmADA	ʧɑlɯʃmɑdɑ	ʧɑlɯʃmɑtɑ
bitkilAr	bitkilɑr	bitkiler
kelimelArH	kelimelɑri	kelimeleri
kendimHzA	kendimizd	kendimize
sɑɑtlArDA	sɑɑtlɑrdɑ	sɑɑtlerde
ɑdresA	ɑdresd	ɑdrese
ɑlAbilmA	ɑlɑbilmd	ɑlɑbilme
ilgilHlArA	ilgililɑri	ilgililere
listelAr	listelɑr	listeler
gørDHklArH	gørdiklɑri	gørdykleri
okuHʤH	okuɯʤi	okuuʤu
søzDA	søzdɑ	søzde
hykymetlAr	hykymetlɑr	hykymetler
kurulumH	kurulumɯ	kurulumu
problemlArHn	problemlɑrin	problemlerin
sɑvunAn	sɑvundn	sɑvunɑn
sorunsHz	sorunsɯz	sorunsuz
biʧimlArH	biʧimlɑri	biʧimleri
getirmA	getirmi	getirme
menyDAn	menyddn	menyden
sitelAr	sitelɑr	siteler
bulHp	bulɯp	bulup
geliʃmAA	geliʃmɑɑ	geliʃmee
ynitelArH	ynitelɑri	yniteleri
serbestʧA	serbestʧɑ	serbestʧe
yjelArmHzHn	yjelɑrmizin	yjelermizin
ɑlɯnDHkDAn	ɑlɯndɯkdɑn	ɑlɯndɯktɑn
desteklAnmAH	desteklɑnmɑi	desteklenmei
fɑktørlArH	fɑktørlɑri	fɑktørleri
kesilAn	kesildn	kesilen
kriterlAr	kriterlɑr	kriterler
proʒelArDA	proʒelɑrdɑ	proʒelerde
sunuʤuH	sunuʤuɯ	sunuʤuu
tuzlH	tuzlɯ	tuzlu
ɑrtDHkʧA	ɑrtdɯkʧɑ	ɑrttɯkʧɑ
dønemlAr	dønemlɑr	dønemler
deɰerlArA	deɰerlɑrd	deɰerlere
depremA	depremd	depreme
geliʃmAHn	geliʃmɑin	geliʃmein
ilerleAn	ilerledn	ilerleen
linklAr	linklɑr	linkler
olmADA	olmɑdɑ	olmɑtɑ
temelDA	temeldd	temelde
ɑletlArH	ɑletlɑri	ɑletleri
dillArH	dillɑri	dilleri
gøryntyH	gøryntyi	gøryntyy
jyzA	jyzd	jyze
ʧɑpDA	ʧɑpdɑ	ʧɑptɑ
øzellHklArHn	øzelliklɑrin	øzelliklerin
yniversitelArɑrɑsɯ	yniversitelɑrɑrɑsɯ	yniversitelerɑrɑsɯ
dyʃynArAk	dyʃynɑrɑk	dyʃynerek
depremDAn	depremddn	depremden
erkeklArHn	erkeklɑrin	erkeklerin
konuHHn	konuɯɯn	konuuun
vermAAn	vermɑdn	vermeen
jemeklArH	jemeklɑri	jemekleri
bedellArH	bedellɑri	bedelleri
gønderAn	gønderdn	gønderen
listeDAn	listeddn	listeden
motorH	motorɯ	motoru
jøntemlArHHn	jøntemlɑriin	jøntemleriin
bɑʃvurulArH	bɑʃvurulɑri	bɑʃvurulɑrɯ
eɰitimlAr	eɰitimlɑr	eɰitimler
gøzlAnAn	gøzlɑnɑn	gøzlenen
ilgilenAn	ilgilendn	ilgilenen
kuruluʃHHn	kuruluʃɯɯn	kuruluʃuun
oturHp	oturɯp	oturup
proʒelArHHn	proʒelɑriin	proʒeleriin
ʧevreDA	ʧevredi	ʧevrede
ʃirketA	ʃirketd	ʃirkete
ɑskerlAr	ɑskerlɑr	ɑskerler
byjymAH	byjymdi	byjymei
hususDA	hususdɑ	husustɑ
kelimelArHn	kelimelɑrin	kelimelerin
jønlArH	jønlɑrɯ	jønleri
yjelArmHz	yjelɑrmiz	yjelermiz
deɰiʃimA	deɰiʃimi	deɰiʃime
geʧDHkDAn	geʧdikdɑn	geʧtikten
myʃterilArHHn	myʃterilɑriin	myʃterileriin
syreʧlArH	syreʧlɑri	syreʧleri
bilgilArnHzH	bilgilɑrnizi	bilgilernizi
dønemDAki	dønemddki	dønemdeki
eklemA	eklemd	ekleme
kyltyrHn	kyltyrin	kyltyryn
jyzejA	jyzejɑ	jyzeje
bugynHn	bugynin	bugynyn
geʧmiʃA	geʧmiʃɑ	geʧmiʃe
hykymetA	hykymetd	hykymete
iʃsHz	iʃsɯz	iʃsiz
køjlArDA	køjlɑrdɑ	køjlerde
jønetmeliklAr	jønetmeliklɑr	jønetmelikler
zorunlulHk	zorunlulɯk	zorunluluk
bildirAn	bildirdn	bildiren
iʃlAnmAH	iʃlɑnmɑɯ	iʃlenmei
køtyA	køtyi	køtye
sevAn	sevdn	seven
tɑbiplArH	tɑbiplɑri	tɑbipleri
tipDA	tipdɑ	tipte
deɰerlendirmAlAr	deɰerlendirmɑlɑr	deɰerlendirmeler
deɰiʃmA	deɰiʃmɑ	deɰiʃme
neA	ned	nee
tɑleplAr	tɑleplɑr	tɑlepler
jerDAki	jerddki	jerdeki
eklAnAn	eklɑndn	eklenen
etmAHn	etmɑin	etmein
gøstermAA	gøstermdi	gøstermee
gɑzetelArDA	gɑzetelɑrdɑ	gɑzetelerde
øɰrenʤilArDAn	øɰrenʤilɑrddn	øɰrenʤilerden
elmHzDA	elmizdi	elmizde
gøryʃmelArH	gøryʃmelɑri	gøryʃmeleri
hekimA	hekimi	hekime
iptɑlH	iptɑlɯ	iptɑli
olguH	olguɯ	olguu
gynmHzHn	gynmizin	gynmyzyn
ojH	ojɯ	oju
suʧlH	suʧlɯ	suʧlu
jøreDA	jøredɑ	jørede
øɰretmenlArH	øɰretmenlɑri	øɰretmenleri
ʃejlArHn	ʃejlɑrin	ʃejlerin
dyʃmA	dyʃmɑ	dyʃme
inʤelemAlAr	inʤelemɑlɑr	inʤelemeler
merkezDAn	merkezddn	merkezden
seslAr	seslɑr	sesler
øzH	øzi	øzy
binDA	bindd	binde
bitAn	bitɑn	biten
dønmAH	dønmɑi	dønmei
etkilAHʤH	etkildiʤi	etkileiʤi
fikirlAr	fikirlɑr	fikirler
isteAnlArHn	isteɑnlɑrin	isteenlerin
kentDA	kentdd	kentte
mɑlijetlAr	mɑlijetlɑr	mɑlijetler
beslemA	beslemd	besleme
bulunHp	bulunɯp	bulunup
ɑilelArH	ɑilelɑri	ɑileleri
dyzenlemAlArHn	dyzenlemɑlɑrin	dyzenlemelerin
gidermA	gidermd	giderme
huzurlH	huzurlɯ	huzurlu
ihɑleA	ihɑleɑ	ihɑlee
søzleʃmeDA	søzleʃmedɑ	søzleʃmede
suʧHn	suʧɯn	suʧun
tekliflAr	tekliflɑr	teklifler
toplumHHn	toplumɯɯn	toplumuun
tutumH	tutumɯ	tutumu
ønemA	ønemd	øneme
bilArAk	bilɑrɑk	bilerek
dujgulArH	dujgulɑri	dujgulɑrɯ
etmADAn	etmddɑn	etmeten
kokuH	kokuɯ	kokuu
krizDAn	krizddn	krizden
stɑtyH	stɑtyi	stɑtyy
temsilʤilArHHn	temsilʤilɑriin	temsilʤileriin
turH	turɯ	turu
usullArH	usullɑrɯ	usulleri
yrynlArA	yrynlɑrd	yrynlere
ystynDAki	ystynddki	ystyndeki
fɑktørlArHn	fɑktørlɑrin	fɑktørlerin
kojHp	kojɯp	kojup
strɑteʒilArH	strɑteʒilɑri	strɑteʒileri
ønlAHʤH	ønlɑiʤi	ønleiʤi
dyzenlemAH	dyzenlemdi	dyzenlemei
teknoloʒilArHHn	teknoloʒilɑriin	teknoloʒileriin
jyryrlykDA	jyryrlykdi	jyryrlykte
eklAnmAH	eklɑnmɑi	eklenmei
enflɑsjonHn	enflɑsjonɯn	enflɑsjonun
myhendislAr	myhendislɑr	myhendisler
rɑporHHn	rɑporɯɯn	rɑporuun
sebeplArH	sebeplɑri	sebepleri
silmA	silmd	silme
jønetimA	jønetimd	jønetime
dyzAnlAHʤH	dyzɑnlɑiʤi	dyzenleiʤi
gørArAk	gørɑrɑk	gørerek
gøsterilArH	gøsterilɑri	gøsterileri
genʧlArH	genʧlɑri	genʧleri
hɑstɑnelAr	hɑstɑnelɑr	hɑstɑneler
kredilAr	kredilɑr	krediler
jyryrlykDAn	jyryrlykddn	jyryrlykten
ønlemlArHn	ønlemlɑrin	ønlemlerin
yretiʤilAr	yretiʤilɑr	yretiʤiler
gønderArAk	gønderɑrɑk	gøndererek
tepkilAr	tepkilɑr	tepkiler
ujumH	ujumɯ	ujumu
ørgytlAr	ørgytlɑr	ørgytler
dujDHklArH	dujdɯklɑri	dujduklɑrɯ
gørevDA	gørevdi	gørevde
hyʤrelArHHn	hyʤrelɑriin	hyʤreleriin
kokulH	kokulɯ	kokulu
okulmHz	okulmɯz	okulmuz
søzleʃmelArH	søzleʃmelɑri	søzleʃmeleri
teʃekkyrlAr	teʃekkyrlɑr	teʃekkyrler
tijɑtroH	tijɑtroɯ	tijɑtrou
ʧɑlɯʃDHklArH	ʧɑlɯʃdɯklɑrɯ	ʧɑlɯʃtɯklɑrɯ
øɰrenmAA	øɰrenmdi	øɰrenmee
ølʧymH	ølʧymi	ølʧymy
bitkilArHn	bitkilɑrin	bitkilerin
deɰiʃimlAr	deɰiʃimlɑr	deɰiʃimler
engellAAn	engellddn	engelleen
iliʃkilArHHn	iliʃkilɑriin	iliʃkileriin
senetlArH	senetlɑri	senetleri
bɑʃvurAnHn	bɑʃvurɑnin	bɑʃvurɑnɯn
bedensAl	bedensdl	bedensel
girmAA	girmɑi	girmee
kesilmAH	kesilmdi	kesilmei
ujruklH	ujruklɯ	ujruklu
ɑrɑziDA	ɑrɑzidɑ	ɑrɑzide
borʧlH	borʧlɯ	borʧlu
gelmAA	gelmɑi	gelmee
hemDA	hemdɑ	hemde
iʃlAnAn	iʃlɑnɑn	iʃlenen
kɯlɑvuzH	kɯlɑvuzi	kɯlɑvuzu
kɑtDA	kɑtdɑ	kɑttɑ
kontrollArH	kontrollɑrɯ	kontrolleri
nedenlArDAn	nedenlɑrdɑn	nedenlerden
jetiʃAn	jetiʃɑn	jetiʃen
birA	birɑ	bire
desteklAnAn	desteklɑndn	desteklenen
sebeplAr	sebeplɑr	sebepler
sistemDAn	sistemddn	sistemden
vyʤutDA	vyʤutdɑ	vyʤuttɑ
jerleʃmA	jerleʃmɑ	jerleʃme
beklentilArH	beklentilɑri	beklentileri
divA	divɑ	dive
fɑɑlijetlArA	fɑɑlijetlɑrɑ	fɑɑlijetlere
hɑreketlArHHn	hɑreketlɑriin	hɑreketleriin
teknoloʒilArHn	teknoloʒilɑrin	teknoloʒilerin
jøntemlArHn	jøntemlɑrin	jøntemlerin
jykymlHlHklArH	jykymliliklɑri	jykymlylykleri
jemeklAr	jemeklɑr	jemekler
bebeklAr	bebeklɑr	bebekler
dinsAl	dinsdl	dinsel
fiʃH	fiʃɯ	fiʃi
koordinɑtørH	koordinɑtøri	koordinɑtøry
orduHn	orduɯn	orduun
sunumH	sunumɯ	sunumu
jyrymA	jyrymd	jyryme
ʧiʧeklAr	ʧiʧeklɑr	ʧiʧekler
dyzelmA	dyzelmd	dyzelme
gyndemDA	gyndemdd	gyndemde
iʃlArHHn	iʃlɑrɯin	iʃleriin
jønA	jønɑ	jøne
bitDHkDAn	bitdikdɑn	bittikten
etDHkDAn	etdikdɑn	ettikten
iʧeriA	iʧerii	iʧerie
kɑpɑsitelArH	kɑpɑsitelɑri	kɑpɑsiteleri
myʃterilArmHzHn	myʃterilɑrmizin	myʃterilermizin
mydyrlArH	mydyrlɑri	mydyrleri
rekɑbetA	rekɑbetɑ	rekɑbete
temizlAnmAH	temizlɑnmɑi	temizlenmei
jolHHn	jolɯɯn	joluun
ølʧymlArH	ølʧymlɑri	ølʧymleri
ɑnnelAr	ɑnnelɑr	ɑnneler
benzeAn	benzeɑn	benzeen
binA	bind	bine
gøryʃmelArDA	gøryʃmelɑrdi	gøryʃmelerde
geʧHʃH	geʧiʃɯ	geʧiʃi
girmADAn	girmdddn	girmeden
iʃlemlArDA	iʃlemlɑrdɑ	iʃlemlerde
virysH	virysi	virysy
ødyllArH	ødyllɑri	ødylleri
ødemAH	ødemdi	ødemei
ʃiʃlH	ʃiʃlɯ	ʃiʃli
yʧlH	yʧli	yʧly
byjyklHkDA	byjyklikdi	byjyklykte
bɑʃvuruHn	bɑʃvuruin	bɑʃvuruun
dønHʃH	døniʃɯ	dønyʃy
enfeksijonH	enfeksijonɯ	enfeksijonu
hepnHzA	hepnizi	hepnize
iʃlArA	iʃlɑrɑ	iʃlere
kusursHz	kusursɯz	kusursuz
metinlArH	metinlɑri	metinleri
servisA	servisd	servise
ørtyH	ørtyi	ørtyy
filmlArH	filmlɑri	filmleri
herʃejDAn	herʃejdɑn	herʃejden
milletlArHn	milletlɑrin	milletlerin
verAbilmA	veribilmi	verebilme
yjelArDAn	yjelɑrddn	yjelerden
dønmA	dønmɑ	dønme
bølgelArHn	bølgelɑrin	bølgelerin
dergilArDA	dergilɑrdɑ	dergilerde
gøryʃmA	gøryʃmɑ	gøryʃme
gyʧlAr	gyʧlɑr	gyʧler
gerʧeklAr	gerʧeklɑr	gerʧekler
sɑɑtA	sɑɑtɑ	sɑɑte
jønetiʤilArHn	jønetiʤilɑrin	jønetiʤilerin
deɰiʃiklHklArA	deɰiʃikliklɑri	deɰiʃikliklere
evlenmA	evlenmd	evlenme
evlArDA	evlɑrdɑ	evlerde
kuvvetlArHHn	kuvvetlɑriin	kuvvetleriin
sizDA	sizdɑ	sizde
jerlArHHn	jerlɑriin	jerleriin
enstityA	enstityi	enstitye
izlArH	izlɑri	izleri
dønemlArH	dønemlɑri	dønemleri
geliʃmAH	geliʃmɑi	geliʃmei
kentA	kentd	kente
tedbirlArHn	tedbirlɑrin	tedbirlerin
dyzenlemAA	dyzenlemɑi	dyzenlemee
derlemA	derlemd	derleme
eɰitimDAn	eɰitimddn	eɰitimden
gelmADAn	gelmdddn	gelmeden
mɑsonlHk	mɑsonlɯk	mɑsonluk
ɑlkollH	ɑlkollɯ	ɑlkolly
dinlemA	dinlemd	dinleme
giriʃimlArH	giriʃimlɑri	giriʃimleri
rektørH	rektøri	rektøry
jenilAnmAH	jenilɑnmɑi	jenilenmei
ɑnɑlizlAr	ɑnɑlizlɑr	ɑnɑlizler
defterA	defterd	deftere
denizDAn	denizddn	denizden
fikirlArH	fikirlɑri	fikirleri
gøryʃmelArHn	gøryʃmelɑrin	gøryʃmelerin
kiʃiDA	kiʃidi	kiʃide
myʃterilArmHzA	myʃterilɑrmizd	myʃterilermize
tyrlArHHn	tyrlɑriin	tyrleriin
tɑrihlAr	tɑrihlɑr	tɑrihler
jɑpmADAn	jɑpmɑdɑn	jɑpmɑtɑn
joɰunlHk	joɰunlɯk	joɰunluk
ʃubelArH	ʃubelɑri	ʃubeleri
yrynA	yrynd	yryne
bytynH	bytyni	bytyny
doɰHʃ	doɰɯʃ	doɰuʃ
fonHn	fonɯn	fonun
merkezlArHHn	merkezlɑriin	merkezleriin
prɑtikDA	prɑtikdɑ	prɑtikte
syrymH	syrymi	syrymy
tesislArDA	tesislɑrdɑ	tesislerde
jønetmA	jønetmd	jønetme
bɑroH	bɑroɯ	bɑrou
denklemlAr	denklemlɑr	denklemler
gøzHn	gøzin	gøzyn
kredilArH	kredilɑri	kredileri
tekliflArH	tekliflɑri	teklifleri
tesisDA	tesisdɑ	tesiste
jyklAnHʤH	jykldniʤi	jykleniʤi
øɰretimA	øɰretimd	øɰretime
bølymlArDA	bølymlɑrdɑ	bølymlerde
ejlemlArH	ejlemlɑri	ejlemleri
gitmAH	gitmdi	gitmei
mesɑfeDA	mesɑfedɑ	mesɑfede
rektørlHk	rektørlik	rektørlyk
vergilAr	vergilɑr	vergiler
jyzejsAl	jyzejsɑl	jyzejsel
ɑlbymH	ɑlbymi	ɑlbymy
bølgeDAn	bølgedɑn	bølgeden
beledijelArHn	beledijelɑrin	beledijelerin
doktorH	doktorɯ	doktoru
gøsterDHklArH	gøsterdiklɑri	gøsterdikleri
hɑstɑlɯkDAn	hɑstɑlɯkdɑn	hɑstɑlɯktɑn
søzleʃmeA	søzleʃmei	søzleʃmee
jyzejlAr	jyzejlɑr	jyzejler
ørgytHHn	ørgytiin	ørgytyyn
dergiDA	dergidɑ	dergide
gyzellHklArH	gyzelliklɑri	gyzellikleri
hɑreketlArHn	hɑreketlɑrin	hɑreketlerin
hɑjɑlH	hɑjɑlɯ	hɑjɑli
islArH	islɑri	isleri
izleArAk	izleɑrɑk	izleerek
søzHn	søzin	søzyn
hɑfifʧA	hɑfifʧɑ	hɑfifʧe
mɑddelArDAn	mɑddelɑrdɑn	mɑddelerden
ønH	øni	øny
ɑktivitelAr	ɑktivitelɑr	ɑktiviteler
bytynlHk	bytynlik	bytynlyk
bozuklHk	bozuklɯk	bozukluk
dinlAr	dinlɑr	dinler
etkinlHklArHn	etkinliklɑrin	etkinliklerin
fɑɑlijetlArDA	fɑɑlijetlɑrdɑ	fɑɑlijetlerde
gørevlHlAr	gørevlilɑr	gørevliler
hykymlArHHn	hykymlɑriin	hykymleriin
hizmetlArDAn	hizmetlɑrddn	hizmetlerden
syreDAn	syreddn	syreden
tɯpDA	tɯpdɑ	tɯptɑ
tedɑvilArH	tedɑvilɑri	tedɑvileri
øɰelArH	øɰelɑri	øɰeleri
øɰrenʤilArmHzA	øɰrenʤilɑrmizd	øɰrenʤilermize
bursH	bursɯ	bursu
dønemDAn	dønemddn	dønemden
dyzenleArAk	dyzenleɑrdk	dyzenleerek
gøryntyH	gøryntyi	gøryntyy
iʧmA	iʧmd	iʧme
iʃlemlArA	iʃlemlɑrd	iʃlemlere
izlAnAn	izlɑnɑn	izlenen
krizA	krizɑ	krize
nitelikDAki	nitelikddki	nitelikteki
dergilAr	dergilɑr	dergiler
gøstermA	gøstermd	gøsterme
hizmetDAn	hizmetddn	hizmetten
iʃlevsAl	iʃlevsɑl	iʃlevsel
ilʧeDA	ilʧedi	ilʧede
mɑkbuzH	mɑkbuzɯ	mɑkbuzu
polislArHn	polislɑrin	polislerin
sitelArH	sitelɑri	siteleri
etkinlHklArA	etkinliklɑri	etkinliklere
hizmetlArA	hizmetlɑrd	hizmetlere
idɑreA	idɑreɑ	idɑree
mesleklAr	mesleklɑr	meslekler
tɑbloHn	tɑbloɯn	tɑbloun
jykselmAH	jykselmdi	jykselmei
elnHzDA	elnizdɑ	elnizde
hedeflAnAn	hedeflɑndn	hedeflenen
iʧAʤAk	iʧɑʤdk	iʧeʤek
menyA	menyi	menye
sektørlAr	sektørlɑr	sektørler
senDAn	senddn	senden
jyryAn	jyryɑn	jyryen
jolsuzlHk	jolsuzlɯk	jolsuzluk
yrynlArDA	yrynlɑrdd	yrynlerde
bølymlArHn	bølymlɑrin	bølymlerin
belgelArHHn	belgelɑriin	belgeleriin
depoH	depoi	depou
depremDA	depremdd	depremde
gɑzeteʤilArHn	gɑzeteʤilɑrin	gɑzeteʤilerin
getirmAH	getirmdi	getirmei
hɑstɑnelArDA	hɑstɑnelɑrdɑ	hɑstɑnelerde
istemA	istemd	isteme
mɑlzemeDAn	mɑlzemeddn	mɑlzemeden
syreʧlAr	syreʧlɑr	syreʧler
sektørlArDA	sektørlɑrdɑ	sektørlerde
tonH	tonɯ	tonu
vekillArH	vekillɑri	vekilleri
jetkilHlArHn	jetkililɑrin	jetkililerin
ɑileA	ɑilei	ɑilee
giriʃimlAr	giriʃimlɑr	giriʃimler
køpryH	køpryi	køpryy
sɑɑtDAn	sɑɑtdɑn	sɑɑtten
sevijelArH	sevijelɑri	sevijeleri
versijonH	versijonɯ	versijonu
ødyllAr	ødyllɑr	ødyller
bildirilArH	bildirilɑri	bildirileri
birimlArA	birimlɑrɑ	birimlere
myʤɑdeleA	myʤɑdeleɑ	myʤɑdelee
ørneklemA	ørneklemi	ørnekleme
ʃiirlArH	ʃiirlɑri	ʃiirleri
ʃikɑjetlAr	ʃikɑjetlɑr	ʃikɑjetler
ystDA	ystdd	ystte
ɑbonelAr	ɑbonelɑr	ɑboneler
denetlAr	denetlɑr	denetler
giriʃimlArDA	giriʃimlɑrdi	giriʃimlerde
korkuH	korkuɯ	korkuu
myʃterilArA	myʃterilɑrd	myʃterilere
onurlH	onurlɯ	onurlu
ɑskerlArH	ɑskerlɑri	ɑskerleri
entegrɑsjonH	entegrɑsjonɯ	entegrɑsjonu
etkenlAr	etkenlɑr	etkenler
risklArH	risklɑri	riskleri
seminerlArH	seminerlɑri	seminerleri
tørenDA	tørendd	tørende
tyketiʤiA	tyketiʤii	tyketiʤie
tɑmɑmlADHkDAn	tɑmɑmlɑdɯkdɑn	tɑmɑmlɑdɯktɑn
tɑrɑfDAki	tɑrɑfdɑki	tɑrɑftɑki
jyryrlykDAki	jyryrlykddki	jyryrlykteki
ʧekmAA	ʧekmɑi	ʧekmee
dinA	dind	dine
ellArH	ellɑri	elleri
ikiAr	ikiɑr	ikier
ilʧelArDA	ilʧelɑrdɑ	ilʧelerde
rezervlArH	rezervlɑri	rezervleri
syreA	syrei	syree
ørnekDA	ørnekdɑ	ørnekte
dyzenlAnArAk	dyzenlɑnɑrɑk	dyzenlenerek
devletDAn	devletddn	devletten
mydyrHn	mydyrin	mydyryn
sɑhneA	sɑhneɑ	sɑhnee
siteA	siteɑ	sitee
sonsHzA	sonsɯzɑ	sonsuzɑ
vergilArH	vergilɑri	vergileri
viryslAr	viryslɑr	virysler
ømyrlH	ømyrli	ømyrly
ʃehirlArDA	ʃehirlɑrdɑ	ʃehirlerde
